ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,satisfaction_score
T203369,CUST111154,2024-07-17,Tech,3,4
T203370,CUST111157,2023-01-07,Product,2,2
T203371,CUST111159,2022-07-10,Delivery,0,5
T203372,CUST111161,2025-05-11,Delivery,0,2
T203373,CUST111166,2025-08-17,Product,1,3
T203374,CUST111168,2024-11-21,Payment,9,3
T203375,CUST111170,2025-03-30,Tech,0,4
T203376,CUST111170,2025-05-21,Other,2,4
T203377,CUST111173,2023-05-17,Payment,1,3
T203378,CUST111177,2025-02-02,Product,0,5
T203379,CUST111182,2025-06-19,Delivery,0,4
T203380,CUST111185,2025-03-18,Tech,1,1
T203381,CUST111197,2023-06-18,Other,0,4
T203382,CUST111202,2022-07-17,Other,8,5
T203383,CUST111203,2025-06-27,Product,0,3
T203384,CUST111206,2023-05-28,Other,2,3
T203385,CUST111207,2024-07-15,Payment,3,4
T203386,CUST111208,2025-06-03,Product,3,1
T203387,CUST111209,2025-06-28,Other,1,4
T203388,CUST111209,2025-06-22,Returns,0,5
T203389,CUST111210,2023-12-31,Payment,0,5
T203390,CUST111212,2023-07-26,Delivery,4,5
T203391,CUST111217,2024-03-22,Product,2,4
T203392,CUST111221,2025-04-20,Tech,0,5
T203393,CUST111221,2023-11-01,Other,2,5
T203394,CUST111226,2025-02-14,Delivery,1,5
T203395,CUST111226,2024-07-09,Product,0,4
T203396,CUST111229,2024-12-15,Product,0,5
T203397,CUST111237,2023-04-28,Product,3,2
T203398,CUST111238,2024-07-24,Product,0,2
T203399,CUST111240,2024-01-10,Tech,0,2
T203400,CUST111240,2024-09-08,Returns,2,5
T203401,CUST111246,2025-02-03,Other,0,4
T203402,CUST111247,2024-07-23,Other,3,5
T203403,CUST111250,2023-04-18,Tech,0,4
T203404,CUST111251,2023-03-03,Returns,0,5
T203405,CUST111254,2024-12-27,Payment,2,3
T203406,CUST111257,2024-02-13,Other,5,5
T203407,CUST111259,2025-05-19,Other,0,4
T203408,CUST111259,2025-08-08,Payment,0,3
T203409,CUST111259,2025-03-10,Payment,1,4
T203410,CUST111262,2023-09-30,Payment,1,5
T203411,CUST111269,2022-09-12,Other,0,3
T203412,CUST111276,2023-12-13,Tech,0,5
T203413,CUST111279,2023-10-27,Payment,2,1
T203414,CUST111279,2025-03-11,Product,2,4
T203415,CUST111287,2025-06-19,Returns,2,5
T203416,CUST111291,2023-02-04,Other,5,5
T203417,CUST111303,2025-05-16,Other,1,2
T203418,CUST111304,2025-01-07,Other,2,4
T203419,CUST111305,2025-04-26,Tech,0,3
T203420,CUST111305,2025-06-12,Tech,1,4
T203421,CUST111311,2024-04-14,Other,0,3
T203422,CUST111316,2023-11-24,Product,0,4
T203423,CUST111325,2025-07-01,Delivery,2,4
T203424,CUST111327,2024-05-07,Other,7,3
T203425,CUST111331,2025-07-31,Returns,0,3
T203426,CUST111333,2025-01-01,Product,3,3
T203427,CUST111335,2025-04-21,Returns,1,2
T203428,CUST111339,2025-02-24,Delivery,1,3
T203429,CUST111342,2025-01-20,Other,0,4
T203430,CUST111343,2024-09-11,Returns,1,4
T203431,CUST111346,2023-11-03,Delivery,6,4
T203432,CUST111350,2023-10-09,Delivery,0,5
T203433,CUST111357,2025-08-14,Tech,2,2
T203434,CUST111359,2025-08-24,Tech,1,4
T203435,CUST111362,2022-09-13,Other,0,3
T203436,CUST111363,2025-08-27,Returns,6,4
T203437,CUST111363,2025-08-26,Returns,2,2
T203438,CUST111365,2024-02-17,Payment,13,2
T203439,CUST111366,2025-07-04,Returns,6,4
T203440,CUST111370,2024-08-18,Tech,3,5
T203441,CUST111379,2025-02-05,Other,0,3
T203442,CUST111381,2024-05-31,Returns,1,3
T203443,CUST111383,2024-09-06,Payment,3,5
T203444,CUST111392,2025-08-17,Tech,1,5
T203445,CUST111393,2025-08-11,Product,5,5
T203446,CUST111395,2025-03-24,Other,2,5
T203447,CUST111396,2025-09-01,Delivery,1,5
T203448,CUST111397,2023-10-25,Delivery,0,5
T203449,CUST111398,2025-08-30,Returns,3,4
T203450,CUST111400,2025-07-13,Returns,1,4
T203451,CUST111400,2025-06-14,Other,1,5
T203452,CUST111411,2023-07-27,Other,0,2
T203453,CUST111419,2025-03-28,Delivery,0,5
T203454,CUST111420,2024-12-26,Delivery,0,5
T203455,CUST111425,2025-08-06,Tech,4,5
T203456,CUST111429,2024-08-19,Other,0,3
T203457,CUST111430,2022-02-18,Tech,0,4
T203458,CUST111433,2024-01-06,Returns,3,3
T203459,CUST111436,2023-09-14,Payment,0,4
T203460,CUST111438,2022-11-17,Delivery,3,5
T203461,CUST111442,2024-09-28,Other,6,5
T203462,CUST111445,2024-09-19,Tech,7,5
T203463,CUST111448,2022-06-24,Other,0,5
T203464,CUST111448,2025-01-23,Other,0,3
T203465,CUST111452,2024-12-30,Returns,2,3
T203466,CUST111460,2022-07-24,Payment,0,5
T203467,CUST111472,2023-07-05,Payment,1,5
T203468,CUST111491,2025-04-25,Other,4,4
T203469,CUST111496,2025-07-09,Product,0,2
T203470,CUST111496,2025-04-23,Other,5,2
T203471,CUST111501,2024-05-27,Delivery,5,5
T203472,CUST111501,2024-09-11,Delivery,3,2
T203473,CUST111505,2024-09-11,Returns,1,3
T203474,CUST111516,2025-04-29,Returns,2,4
T203475,CUST111516,2024-09-04,Tech,0,2
T203476,CUST111522,2022-07-07,Payment,0,5
T203477,CUST111523,2025-07-04,Returns,4,3
T203478,CUST111527,2025-08-16,Product,4,4
T203479,CUST111533,2023-11-02,Other,1,5
T203480,CUST111538,2024-08-15,Payment,4,5
T203481,CUST111542,2023-10-03,Returns,1,4
T203482,CUST111542,2022-08-30,Product,2,2
T203483,CUST111551,2024-08-06,Returns,0,3
T203484,CUST111552,2024-11-07,Returns,1,5
T203485,CUST111555,2024-03-25,Payment,6,3
T203486,CUST111560,2024-03-27,Tech,2,4
T203487,CUST111561,2024-03-07,Tech,3,5
T203488,CUST111566,2025-03-20,Returns,2,4
T203489,CUST111573,2023-07-03,Other,0,4
T203490,CUST111574,2024-07-05,Product,0,5
T203491,CUST111580,2025-07-03,Tech,5,3
T203492,CUST111591,2022-12-24,Product,1,1
T203493,CUST111594,2025-08-23,Returns,6,4
T203494,CUST111598,2025-07-29,Product,3,4
T203495,CUST111602,2024-09-27,Product,0,4
T203496,CUST111606,2024-05-25,Product,0,3
T203497,CUST111609,2025-02-05,Payment,3,1
T203498,CUST111610,2025-03-27,Delivery,2,3
T203499,CUST111613,2024-10-14,Tech,1,4
T203500,CUST111615,2023-06-14,Tech,2,4
T203501,CUST111625,2022-06-23,Payment,4,5
T203502,CUST111630,2024-01-14,Delivery,0,2
T203503,CUST111635,2022-09-04,Returns,10,4
T203504,CUST111635,2023-02-04,Delivery,2,1
T203505,CUST111637,2025-04-22,Returns,13,4
T203506,CUST111639,2023-03-03,Delivery,0,2
T203507,CUST111647,2024-07-21,Product,4,5
T203508,CUST111652,2022-10-14,Tech,2,1
T203509,CUST111655,2025-08-12,Product,1,2
T203510,CUST111656,2024-03-23,Delivery,0,5
T203511,CUST111656,2022-12-09,Payment,0,4
T203512,CUST111667,2025-03-22,Delivery,0,5
T203513,CUST111668,2025-08-31,Payment,0,3
T203514,CUST111673,2024-04-04,Returns,3,3
T203515,CUST111686,2025-07-06,Returns,0,5
T203516,CUST111688,2024-11-05,Tech,1,3
T203517,CUST111689,2025-08-22,Returns,3,3
T203518,CUST111699,2024-08-28,Delivery,1,4
T203519,CUST111699,2025-06-14,Payment,2,2
T203520,CUST111701,2024-10-20,Product,0,5
T203521,CUST111704,2024-07-07,Other,1,4
T203522,CUST111705,2025-08-17,Product,4,1
T203523,CUST111707,2025-03-11,Payment,2,4
T203524,CUST111710,2025-07-13,Product,0,3
T203525,CUST111713,2024-08-26,Other,3,2
T203526,CUST111723,2023-06-24,Product,1,3
T203527,CUST111723,2022-10-23,Payment,2,5
T203528,CUST111724,2024-12-16,Product,3,5
T203529,CUST111724,2025-03-02,Other,0,5
T203530,CUST111732,2023-04-21,Tech,0,4
T203531,CUST111735,2024-09-20,Tech,1,2
T203532,CUST111749,2024-05-05,Tech,2,4
T203533,CUST111755,2025-04-29,Returns,3,3
T203534,CUST111760,2025-05-17,Other,2,4
T203535,CUST111762,2025-04-06,Payment,0,4
T203536,CUST111778,2024-07-27,Returns,0,5
T203537,CUST111787,2023-09-18,Product,1,5
T203538,CUST111787,2024-08-21,Product,4,2
T203539,CUST111789,2025-07-18,Payment,1,4
T203540,CUST111792,2025-08-14,Returns,0,4
T203541,CUST111797,2023-09-27,Delivery,0,5
T203542,CUST111803,2024-04-30,Returns,4,3
T203543,CUST111804,2024-11-28,Tech,1,4
T203544,CUST111805,2024-07-10,Product,4,5
T203545,CUST111809,2023-02-24,Delivery,2,4
T203546,CUST111812,2024-02-28,Returns,1,4
T203547,CUST111812,2024-12-06,Delivery,0,4
T203548,CUST111814,2024-02-07,Other,2,2
T203549,CUST111815,2025-07-09,Other,1,3
T203550,CUST111816,2024-09-12,Payment,0,4
T203551,CUST111821,2024-11-15,Product,0,3
T203552,CUST111825,2025-05-22,Returns,0,4
T203553,CUST111831,2025-08-03,Product,0,5
T203554,CUST111832,2025-08-04,Payment,6,4
T203555,CUST111833,2023-12-27,Tech,0,3
T203556,CUST111836,2025-08-05,Returns,2,3
T203557,CUST111840,2022-12-22,Payment,2,4
T203558,CUST111840,2023-03-01,Returns,3,4
T203559,CUST111852,2022-12-16,Returns,1,5
T203560,CUST111852,2023-07-18,Delivery,0,4
T203561,CUST111853,2025-08-30,Returns,1,3
T203562,CUST111855,2025-03-13,Product,0,5
T203563,CUST111857,2025-06-10,Returns,10,4
T203564,CUST111858,2025-03-21,Product,0,4
T203565,CUST111858,2024-10-30,Delivery,1,5
T203566,CUST111858,2025-01-12,Payment,2,3
T203567,CUST111860,2025-08-08,Tech,0,3
T203568,CUST111861,2024-12-20,Tech,0,5
T203569,CUST111862,2025-08-29,Product,3,3
T203570,CUST111872,2023-12-09,Payment,0,4
T203571,CUST111877,2025-05-14,Product,0,4
T203572,CUST111881,2025-01-21,Product,0,4
T203573,CUST111882,2025-06-11,Payment,1,3
T203574,CUST111887,2024-01-12,Delivery,0,4
T203575,CUST111887,2025-03-27,Product,0,5
T203576,CUST111890,2025-08-12,Payment,2,5
T203577,CUST111890,2025-07-15,Tech,0,3
T203578,CUST111890,2025-04-25,Payment,5,2
T203579,CUST111890,2025-02-28,Returns,4,4
T203580,CUST111891,2023-03-21,Other,1,2
T203581,CUST111892,2025-04-29,Tech,0,5
T203582,CUST111893,2025-08-04,Delivery,6,2
T203583,CUST111894,2025-08-05,Product,0,4
T203584,CUST111896,2024-09-04,Delivery,2,4
T203585,CUST111901,2024-08-19,Payment,1,3
T203586,CUST111902,2025-02-03,Payment,0,2
T203587,CUST111905,2023-03-26,Other,6,3
T203588,CUST111908,2023-06-11,Tech,2,4
T203589,CUST111909,2025-07-05,Returns,0,4
T203590,CUST111909,2024-12-11,Payment,0,3
T203591,CUST111912,2025-07-31,Other,0,4
T203592,CUST111915,2025-02-24,Other,0,4
T203593,CUST111919,2023-03-29,Product,1,4
T203594,CUST111921,2024-12-18,Tech,2,2
T203595,CUST111925,2024-12-21,Payment,0,3
T203596,CUST111938,2025-04-19,Tech,1,4
T203597,CUST111938,2025-01-08,Payment,2,1
T203598,CUST111940,2025-01-28,Tech,6,5
T203599,CUST111941,2024-01-07,Delivery,5,4
T203600,CUST111946,2025-06-13,Other,0,1
T203601,CUST111953,2025-01-12,Payment,2,4
T203602,CUST111956,2025-06-20,Tech,5,4
T203603,CUST111959,2024-03-16,Returns,0,4
T203604,CUST111960,2024-12-31,Tech,0,3
T203605,CUST111962,2024-08-11,Returns,5,4
T203606,CUST111962,2023-07-09,Tech,4,4
T203607,CUST111966,2023-06-10,Returns,0,4
T203608,CUST111972,2023-04-22,Product,0,4
T203609,CUST111973,2024-03-19,Product,1,4
T203610,CUST111974,2025-04-17,Product,0,4
T203611,CUST111979,2024-04-17,Delivery,0,4
T203612,CUST111981,2024-12-22,Payment,4,4
T203613,CUST111990,2025-02-18,Returns,2,5
